azimuth_deg,elev_deg,dist_km,height_m_amsl,lat,lon
113.3,4.1381,35.060,3098.7,-33.50036,-70.43935
113.4,4.0931,35.040,3069.4,-33.50079,-70.43980
113.5,4.0920,35.020,3067.2,-33.50123,-70.44026
113.6,4.0890,35.000,3063.8,-33.50166,-70.44072
113.7,4.0916,35.000,3065.4,-33.50216,-70.44098
113.8,4.1041,34.980,3071.6,-33.50260,-70.44145
113.9,4.1206,34.960,3080.2,-33.50303,-70.44191
114.0,4.1722,34.940,3110.3,-33.50346,-70.44237
114.1,4.2191,34.920,3137.5,-33.50389,-70.44283
114.2,4.2448,34.900,3151.7,-33.50431,-70.44330
114.3,4.2521,34.880,3154.6,-33.50474,-70.44376
114.4,4.2285,34.880,3140.1,-33.50524,-70.44403
114.5,4.2032,34.920,3127.8,-33.50589,-70.44391
114.6,4.2194,35.000,3144.0,-33.50668,-70.44339
114.7,4.2226,35.060,3150.7,-33.50741,-70.44308
114.8,4.1839,35.120,3131.5,-33.50813,-70.44276
114.9,4.1124,35.180,3092.0,-33.50886,-70.44245
115.0,4.0512,35.340,3066.3,-33.50997,-70.44116
115.1,4.0321,34.380,2982.2,-33.50683,-70.45083
115.2,3.9963,34.400,2962.1,-33.50740,-70.45091
115.3,3.9861,35.680,3051.4,-33.51277,-70.43868
115.4,4.0088,35.740,3070.0,-33.51351,-70.43838
115.5,4.0015,35.760,3067.0,-33.51409,-70.43847
115.6,3.9723,35.800,3051.6,-33.51476,-70.43837
115.7,3.9217,34.260,2906.8,-33.50930,-70.45366
115.8,3.8991,34.240,2891.8,-33.50970,-70.45413
115.9,3.8597,34.260,2869.5,-33.51027,-70.45421
116.0,3.8083,34.300,2841.5,-33.51091,-70.45411
116.1,3.7716,34.320,2820.8,-33.51147,-70.45419
116.2,3.7273,34.360,2797.0,-33.51211,-70.45409
116.3,3.6734,34.360,2764.4,-33.51260,-70.45437
116.4,3.6116,34.360,2727.2,-33.51308,-70.45466
116.5,3.5707,34.100,2685.1,-33.51253,-70.45746
116.6,3.5388,36.360,2816.8,-33.52205,-70.43591
116.7,3.5445,36.400,2823.1,-33.52272,-70.43583
116.8,3.5518,36.440,2830.5,-33.52339,-70.43575
116.9,3.5416,36.440,2823.9,-33.52391,-70.43605
117.0,3.5040,36.420,2798.6,-33.52434,-70.43656
117.1,3.5076,34.000,2640.8,-33.51499,-70.46015
117.2,3.5209,34.000,2648.7,-33.51547,-70.46044
117.3,3.4994,33.920,2630.7,-33.51562,-70.46150
117.4,3.4974,33.820,2622.9,-33.51568,-70.46275
117.5,3.5387,33.780,2644.7,-33.51598,-70.46342
117.6,3.5611,33.760,2656.7,-33.51637,-70.46391
117.7,3.5529,33.740,2650.4,-33.51676,-70.46439
117.8,3.5096,33.740,2624.8,-33.51723,-70.46469
117.9,3.4745,33.720,2602.7,-33.51761,-70.46517
118.0,3.4458,33.720,2585.8,-33.51808,-70.46547
118.1,3.3985,33.720,2557.8,-33.51855,-70.46577
118.2,3.3736,33.720,2543.1,-33.51902,-70.46606
118.3,3.3630,33.720,2536.9,-33.51949,-70.46636
118.4,3.3480,33.740,2529.3,-33.52004,-70.46647
118.5,3.3402,33.780,2527.2,-33.52067,-70.46639
118.6,3.3398,33.780,2526.9,-33.52114,-70.46670
118.7,3.3329,33.800,2524.1,-33.52169,-70.46681
118.8,3.3276,33.800,2521.0,-33.52216,-70.46711
118.9,3.3354,33.860,2529.4,-33.52288,-70.46685
119.0,3.3344,33.860,2528.8,-33.52335,-70.46716
119.1,3.3437,33.860,2534.3,-33.52382,-70.46747
119.2,3.3675,33.880,2549.7,-33.52437,-70.46759
119.3,3.3870,33.900,2562.6,-33.52492,-70.46771
119.4,3.3819,33.900,2559.5,-33.52539,-70.46802
119.5,3.3847,33.900,2561.2,-33.52585,-70.46833
119.6,3.3911,33.920,2566.2,-33.52640,-70.46846
119.7,3.3926,33.920,2567.2,-33.52687,-70.46877
119.8,3.3483,33.900,2539.5,-33.52724,-70.46927
119.9,3.3095,33.820,2511.5,-33.52735,-70.47034
120.0,3.2808,33.760,2490.8,-33.52754,-70.47122
120.1,3.2769,33.720,2486.0,-33.52782,-70.47191
120.2,3.2479,33.640,2464.0,-33.52792,-70.47297
120.3,3.2114,33.580,2438.8,-33.52810,-70.47385
120.4,3.2244,33.540,2444.0,-33.52838,-70.47454
120.5,3.2505,33.500,2456.9,-33.52865,-70.47523
120.6,3.2837,33.460,2473.9,-33.52892,-70.47592
120.7,3.2899,33.440,2476.3,-33.52928,-70.47643
120.8,3.3013,33.420,2481.7,-33.52964,-70.47693
120.9,3.3059,33.420,2484.4,-33.53009,-70.47726
121.0,3.2980,33.400,2478.5,-33.53045,-70.47776
121.1,3.2818,33.320,2464.1,-33.53053,-70.47883
121.2,3.3021,33.280,2473.5,-33.53080,-70.47952
121.3,3.3141,33.300,2481.7,-33.53134,-70.47966
121.4,3.3087,33.320,2479.8,-33.53188,-70.47980
121.5,3.3042,33.360,2479.7,-33.53251,-70.47976
121.6,3.2803,33.400,2468.2,-33.53315,-70.47971
121.7,3.2604,33.420,2457.8,-33.53369,-70.47986
121.8,3.2506,33.440,2453.3,-33.53423,-70.48001
121.9,3.2510,33.540,2459.6,-33.53515,-70.47942
122.0,3.2739,33.560,2474.4,-33.53569,-70.47957
122.1,3.2847,33.580,2481.9,-33.53623,-70.47972
122.2,3.2631,33.580,2469.2,-33.53668,-70.48005
122.3,3.2194,33.600,2444.7,-33.53722,-70.48021
122.4,3.1768,33.540,2416.0,-33.53738,-70.48109
122.5,3.1289,33.500,2385.5,-33.53763,-70.48179
122.6,3.0871,33.460,2358.6,-33.53789,-70.48250
122.7,3.0448,33.420,2331.5,-33.53814,-70.48320
122.8,3.0055,33.380,2306.3,-33.53838,-70.48390
122.9,2.9599,33.360,2278.5,-33.53873,-70.48442
123.0,2.9207,33.340,2254.5,-33.53907,-70.48494
123.1,2.8934,33.320,2237.4,-33.53941,-70.48547
123.2,2.8733,33.320,2225.7,-33.53985,-70.48581
123.3,2.8670,33.320,2222.1,-33.54029,-70.48615
123.4,2.8650,33.340,2222.0,-33.54082,-70.48631
123.5,2.8770,33.400,2232.3,-33.54156,-70.48612
123.6,2.8784,33.400,2233.1,-33.54200,-70.48646
123.7,2.8795,33.420,2234.8,-33.54253,-70.48663
123.8,2.8919,33.420,2242.1,-33.54297,-70.48698
123.9,2.9070,33.460,2253.1,-33.54361,-70.48697
124.0,2.8578,33.600,2231.9,-33.54474,-70.48606
124.1,2.8211,33.640,2212.5,-33.54538,-70.48606
124.2,2.7710,33.700,2186.2,-33.54612,-70.48588
124.3,2.7395,33.180,2140.4,-33.54394,-70.49088
124.4,2.7198,33.080,2123.7,-33.54386,-70.49212
124.5,2.6791,33.060,2099.1,-33.54419,-70.49265
124.6,2.6442,33.840,2118.5,-33.54859,-70.48606
124.7,2.6266,33.880,2110.1,-33.54923,-70.48606
124.8,2.6145,33.880,2102.9,-33.54967,-70.48643
124.9,2.5869,33.920,2088.6,-33.55031,-70.48643
125.0,2.5831,33.960,2088.3,-33.55095,-70.48644
125.1,2.6166,33.980,2109.2,-33.55149,-70.48663
125.2,2.6352,34.020,2122.4,-33.55213,-70.48665
125.3,2.6388,34.040,2125.5,-33.55268,-70.48684
125.4,2.6373,34.080,2126.6,-33.55332,-70.48685
125.5,2.6226,34.080,2117.8,-33.55376,-70.48723
125.6,2.6042,34.080,2106.9,-33.55419,-70.48760
125.7,2.5819,34.080,2093.6,-33.55463,-70.48797
125.8,2.5394,34.100,2069.2,-33.55517,-70.48817
125.9,2.5019,34.120,2047.8,-33.55571,-70.48837
126.0,2.4703,34.140,2029.9,-33.55625,-70.48857
126.1,2.4257,34.180,2005.2,-33.55689,-70.48860
126.2,2.3839,34.220,1982.0,-33.55754,-70.48863
126.3,2.3370,34.260,1955.7,-33.55819,-70.48866
126.4,2.2754,34.300,1920.6,-33.55883,-70.48869
126.5,2.2208,34.360,1890.5,-33.55959,-70.48855
126.6,2.1910,34.400,1874.3,-33.56023,-70.48859
126.7,2.1534,34.440,1853.4,-33.56088,-70.48862
126.8,2.0761,34.620,1814.2,-33.56228,-70.48745
126.9,2.0445,107.820,5123.1,-33.95492,-69.85168
127.0,2.0635,107.880,5161.9,-33.95660,-69.85237
127.1,2.1047,107.880,5239.6,-33.95796,-69.85359
127.2,2.1303,108.080,5298.5,-33.96040,-69.85306
127.3,2.1423,108.240,5329.5,-33.96262,-69.85290
127.4,2.1392,108.220,5322.6,-33.96387,-69.85430
127.5,2.0933,108.280,5238.8,-33.96555,-69.85501
127.6,2.0360,108.320,5132.2,-33.96713,-69.85590
127.7,1.9516,108.180,4965.3,-33.96772,-69.85835
127.8,1.9747,47.060,2251.4,-33.63490,-70.38496
127.9,1.9962,47.100,2270.7,-33.63571,-70.38516
128.0,2.0130,47.100,2284.6,-33.63629,-70.38570
128.1,2.0241,47.120,2294.5,-33.63699,-70.38608
128.2,2.0565,47.140,2322.0,-33.63768,-70.38645
128.3,2.0724,47.140,2335.2,-33.63826,-70.38700
128.4,2.0741,47.160,2337.4,-33.63896,-70.38738
128.5,2.0677,43.140,2162.1,-33.61713,-70.42202
128.6,2.1055,106.840,5187.6,-33.97239,-69.88104
128.7,2.1873,107.060,5352.2,-33.97493,-69.88042
128.8,2.2045,42.860,2252.9,-33.61715,-70.42590
128.9,2.2899,42.820,2315.1,-33.61745,-70.42674
129.0,2.3591,42.900,2370.7,-33.61843,-70.42657
129.1,2.4120,42.920,2411.3,-33.61907,-70.42691
129.2,2.4527,42.920,2441.9,-33.61959,-70.42742
129.3,2.4628,42.900,2448.5,-33.62000,-70.42810
129.4,2.4079,42.800,2402.5,-33.61995,-70.42944
129.5,2.3943,42.760,2390.4,-33.62025,-70.43029
129.6,2.3457,42.740,2353.2,-33.62065,-70.43097
129.7,2.3306,43.320,2368.9,-33.62449,-70.42664
129.8,2.3001,43.440,2351.3,-33.62570,-70.42617
129.9,2.2361,43.460,2303.6,-33.62634,-70.42652
130.0,2.2262,43.760,2309.5,-33.62859,-70.42456
130.1,2.2421,43.860,2326.2,-33.62970,-70.42426
130.2,2.2358,43.900,2323.1,-33.63046,-70.42446
130.3,2.2423,44.000,2332.6,-33.63156,-70.42416
130.4,2.2658,44.060,2353.5,-33.63244,-70.42420
130.5,2.2311,44.120,2329.5,-33.63332,-70.42424
130.6,2.1945,44.240,2306.6,-33.63454,-70.42380
130.7,2.1622,44.240,2281.5,-33.63507,-70.42434
130.8,2.1259,44.300,2256.1,-33.63595,-70.42439
130.9,2.0804,44.320,2221.6,-33.63660,-70.42477
131.0,2.0370,44.320,2188.0,-33.63712,-70.42531
131.1,2.0191,84.720,3955.8,-33.87515,-70.09503
131.2,1.9794,84.740,3897.9,-33.87627,-70.09591
131.3,1.9725,46.360,2221.0,-33.65076,-70.41035
131.4,1.9643,46.380,2215.2,-33.65143,-70.41076
131.5,1.9640,45.340,2172.7,-33.64580,-70.41978
131.6,1.9553,45.340,2165.8,-33.64634,-70.42034
131.7,1.9748,45.760,2198.3,-33.64937,-70.41751
131.8,2.0016,45.740,2219.0,-33.64979,-70.41824
131.9,1.9830,45.740,2204.1,-33.65033,-70.41882
132.0,1.9643,45.620,2184.3,-33.65014,-70.42036
132.1,1.9594,44.900,2151.3,-33.64635,-70.42672
132.2,1.9674,44.940,2159.1,-33.64712,-70.42697
132.3,2.0033,44.980,2189.0,-33.64788,-70.42721
132.4,2.0372,45.020,2217.4,-33.64865,-70.42746
132.5,2.0537,45.120,2234.6,-33.64978,-70.42724
132.6,2.0491,45.140,2231.7,-33.65042,-70.42765
132.7,2.0852,86.640,4146.2,-33.90271,-70.09663
132.8,2.0804,86.580,4136.1,-33.90335,-70.09822
132.9,2.0213,86.460,4040.9,-33.90362,-70.10028
133.0,2.0177,45.060,2203.7,-33.65202,-70.43059
133.1,2.0539,45.060,2232.2,-33.65254,-70.43117
133.2,2.0896,45.980,2299.6,-33.65870,-70.42447
133.3,2.1380,45.980,2338.6,-33.65923,-70.42507
133.4,2.1687,45.980,2363.2,-33.65975,-70.42566
133.5,2.1986,45.960,2386.4,-33.66016,-70.42641
133.6,2.2259,45.920,2406.5,-33.66043,-70.42732
133.7,2.2408,45.860,2415.8,-33.66058,-70.42839
133.8,2.2533,45.800,2423.0,-33.66073,-70.42945
133.9,2.2401,45.920,2417.9,-33.66200,-70.42911
134.0,2.2324,45.920,2411.8,-33.66252,-70.42971
134.1,2.2279,45.920,2408.1,-33.66304,-70.43031
134.2,2.2309,45.880,2408.7,-33.66331,-70.43122
134.3,2.2363,45.860,2412.1,-33.66370,-70.43198
134.4,2.2424,45.860,2417.0,-33.66422,-70.43258
134.5,2.2441,45.860,2418.4,-33.66473,-70.43319
134.6,2.2374,45.880,2413.9,-33.66538,-70.43364
134.7,2.2412,46.440,2442.5,-33.66942,-70.42992
134.8,2.2449,46.460,2446.3,-33.67007,-70.43039
134.9,2.2497,46.520,2453.0,-33.67096,-70.43054
135.0,2.2563,46.560,2460.2,-33.67174,-70.43085
135.1,2.2643,46.600,2468.6,-33.67251,-70.43116
135.2,2.2886,46.680,2492.1,-33.67354,-70.43117
135.3,2.2846,46.660,2487.9,-33.67393,-70.43195
135.4,2.2718,46.620,2475.6,-33.67419,-70.43288
135.5,2.2608,46.620,2466.6,-33.67470,-70.43350
135.6,2.2531,46.600,2459.4,-33.67509,-70.43428
135.7,2.2554,46.600,2461.3,-33.67560,-70.43491
135.8,2.2563,46.580,2461.2,-33.67599,-70.43569
135.9,2.2617,46.580,2465.5,-33.67650,-70.43632
136.0,2.2586,46.600,2463.9,-33.67714,-70.43679
136.1,2.2694,46.580,2471.8,-33.67752,-70.43758
136.2,2.2768,46.620,2479.7,-33.67828,-70.43791
136.3,2.2719,46.640,2476.6,-33.67892,-70.43839
136.4,2.2586,46.660,2466.7,-33.67956,-70.43888
136.5,2.2522,46.680,2462.3,-33.68019,-70.43936
136.6,2.2574,46.720,2468.5,-33.68096,-70.43970
136.7,2.2917,46.820,2501.1,-33.68212,-70.43960
136.8,2.3193,46.840,2524.6,-33.68275,-70.44009
136.9,2.3444,46.860,2546.2,-33.68339,-70.44058
137.0,2.3265,46.740,2525.8,-33.68311,-70.44212
137.1,2.3060,46.720,2508.2,-33.68348,-70.44291
137.2,2.2756,46.700,2482.4,-33.68385,-70.44370
137.3,2.2441,46.660,2454.8,-33.68408,-70.44464
137.4,2.2109,46.640,2426.9,-33.68445,-70.44543
137.5,2.1799,46.640,2401.6,-33.68495,-70.44608
137.6,2.2259,44.400,2338.0,-33.67061,-70.46311
137.7,2.3008,44.320,2392.5,-33.67055,-70.46431
137.8,2.3200,44.420,2412.0,-33.67168,-70.46420
137.9,2.3041,44.600,2408.0,-33.67335,-70.46351
138.0,2.2676,44.820,2389.6,-33.67529,-70.46253
138.1,2.1856,44.240,2299.7,-33.67188,-70.46736
138.2,2.1597,64.520,3195.7,-33.80788,-70.32115
138.3,2.1488,64.540,3184.2,-33.80869,-70.32191
138.4,2.1567,64.620,3196.9,-33.80990,-70.32224
138.5,2.1590,64.640,3200.4,-33.81071,-70.32300
138.6,2.1569,64.680,3200.0,-33.81166,-70.32363
138.7,2.1477,64.680,3189.5,-33.81233,-70.32454
138.8,2.1565,64.720,3201.3,-33.81327,-70.32517
138.9,2.1394,64.580,3175.4,-33.81300,-70.32709
139.0,2.1506,64.540,3186.2,-33.81340,-70.32829
139.1,2.1615,63.060,3129.8,-33.80404,-70.33975
139.2,2.1858,63.160,3161.3,-33.80537,-70.33994
139.3,2.2044,63.200,3183.7,-33.80629,-70.34056
139.4,2.2362,63.000,3209.3,-33.80558,-70.34287
139.5,2.2465,63.040,3222.6,-33.80650,-70.34349
139.6,2.2176,62.980,3187.9,-33.80674,-70.34482
139.7,2.1937,63.000,3162.4,-33.80752,-70.34558
139.8,2.1743,63.060,3143.9,-33.80857,-70.34606
139.9,2.1619,63.220,3137.6,-33.81031,-70.34585
140.0,2.1725,63.980,3184.8,-33.81617,-70.34145
140.1,2.1747,63.120,3147.2,-33.81090,-70.34837
140.2,2.1937,63.300,3176.6,-33.81278,-70.34803
140.3,2.2214,63.360,3210.1,-33.81383,-70.34853
140.4,2.2207,67.660,3414.7,-33.84417,-70.31961
140.5,2.2471,67.600,3443.1,-33.84443,-70.32101
140.6,2.2573,67.540,3452.2,-33.84469,-70.32241
140.7,2.2664,67.500,3461.0,-33.84509,-70.32367
140.8,2.2857,67.480,3482.8,-33.84563,-70.32479
140.9,2.2977,67.460,3496.0,-33.84616,-70.32591
141.0,2.2995,67.480,3499.1,-33.84697,-70.32676
141.1,2.3054,67.500,3507.1,-33.84778,-70.32761
141.2,2.2935,67.500,3492.9,-33.84845,-70.32860
141.3,2.3294,67.600,3540.4,-33.84982,-70.32892
141.4,2.3770,67.620,3597.7,-33.85062,-70.32977
141.5,2.3418,67.440,3547.0,-33.85003,-70.33199
141.6,2.3500,67.420,3555.7,-33.85055,-70.33312
141.7,2.3587,67.420,3566.0,-33.85121,-70.33412
141.8,2.3610,67.440,3569.7,-33.85201,-70.33498
141.9,2.3904,67.480,3606.4,-33.85295,-70.33571
142.0,2.3642,67.420,3572.4,-33.85318,-70.33711
142.1,2.3614,67.380,3567.1,-33.85355,-70.33838
142.2,2.3509,67.380,3554.8,-33.85420,-70.33938
142.3,2.3376,67.360,3538.0,-33.85471,-70.34052
142.4,2.3429,67.360,3544.4,-33.85536,-70.34153
142.5,2.3567,67.380,3561.6,-33.85615,-70.34240
142.6,2.3653,67.360,3570.7,-33.85666,-70.34354
142.7,2.3537,67.280,3553.0,-33.85673,-70.34508
142.8,2.3422,67.320,3541.5,-33.85766,-70.34582
142.9,2.3726,67.320,3577.3,-33.85830,-70.34683
143.0,2.3937,67.280,3600.1,-33.85866,-70.34811
143.1,2.3975,67.260,3603.6,-33.85915,-70.34925
143.2,2.3783,67.200,3577.9,-33.85936,-70.35066
143.3,2.3887,67.160,3588.1,-33.85970,-70.35193
143.4,2.3912,67.160,3591.0,-33.86034,-70.35295
143.5,2.3751,67.120,3570.1,-33.86068,-70.35423
143.6,2.3345,66.980,3515.5,-33.86030,-70.35615
143.7,2.2895,67.640,3495.1,-33.86570,-70.35291
143.8,2.2649,67.680,3468.1,-33.86662,-70.35368
143.9,2.2424,67.720,3443.3,-33.86754,-70.35445
144.0,2.2276,67.800,3429.7,-33.86875,-70.35497
144.1,2.2127,67.860,3414.9,-33.86981,-70.35562
144.2,2.2032,67.900,3405.5,-33.87073,-70.35641
144.3,2.2156,67.940,3422.1,-33.87165,-70.35719
144.4,2.2022,67.940,3406.2,-33.87227,-70.35823
144.5,2.1716,67.920,3368.9,-33.87275,-70.35940
144.6,2.1428,67.940,3335.6,-33.87352,-70.36032
144.7,2.1303,68.000,3323.5,-33.87458,-70.36098
144.8,2.1304,68.060,3326.5,-33.87564,-70.36165
144.9,2.1130,68.020,3303.9,-33.87596,-70.36295
145.0,2.1057,68.000,3294.3,-33.87643,-70.36413
145.1,2.0943,68.020,3281.6,-33.87720,-70.36505
145.2,2.0838,68.100,3272.8,-33.87840,-70.36561
145.3,2.0815,68.140,3271.9,-33.87931,-70.36642
145.4,2.0825,68.160,3274.0,-33.88007,-70.36735
145.5,2.0666,88.700,4217.0,-34.03245,-70.24139
145.6,2.0447,68.140,3228.0,-33.88114,-70.36959
145.7,2.0751,68.100,3262.4,-33.88145,-70.37090
145.8,2.0862,68.100,3275.6,-33.88205,-70.37196
145.9,2.1095,68.120,3304.3,-33.88280,-70.37290
146.0,2.1372,68.120,3337.4,-33.88341,-70.37396
146.1,2.1623,68.120,3367.3,-33.88401,-70.37503
146.2,2.1495,68.360,3363.3,-33.88640,-70.37464
146.3,2.1767,68.400,3397.6,-33.88729,-70.37547
146.4,2.2086,69.340,3480.9,-33.89492,-70.37087
146.5,2.1973,69.440,3472.1,-33.89627,-70.37136
146.6,2.2180,70.900,3567.8,-33.90781,-70.36369
146.7,2.1908,69.580,3470.8,-33.89853,-70.37271
146.8,2.1958,70.580,3524.9,-33.90664,-70.36784
146.9,2.2168,70.560,3549.8,-33.90710,-70.36907
147.0,2.1819,70.600,3508.7,-33.90801,-70.36995
147.1,2.1567,70.620,3478.5,-33.90876,-70.37095
147.2,2.1479,70.660,3469.5,-33.90967,-70.37183
147.3,2.1352,70.660,3453.8,-33.91027,-70.37295
147.4,2.1218,70.660,3437.3,-33.91088,-70.37408
147.5,2.1181,70.640,3431.8,-33.91132,-70.37532
147.6,2.1126,70.700,3427.7,-33.91238,-70.37609
147.7,2.0958,75.980,3653.4,-33.95302,-70.34643
147.8,2.1189,76.000,3685.0,-33.95381,-70.34753
147.9,2.1231,76.000,3690.5,-33.95445,-70.34874
148.0,2.0661,75.960,3612.9,-33.95478,-70.35019
148.1,2.0633,76.820,3649.2,-33.96197,-70.34645
148.2,2.0837,76.920,3681.3,-33.96337,-70.34710
148.3,2.0714,76.940,3665.6,-33.96416,-70.34822
148.4,2.1009,77.080,3712.0,-33.96587,-70.34866
148.5,2.0751,77.100,3678.1,-33.96666,-70.34978
148.6,2.0617,77.180,3663.8,-33.96791,-70.35057
148.7,2.0450,61.840,2947.3,-33.85091,-70.43873
148.8,2.0575,61.740,2956.4,-33.85065,-70.44029
148.9,2.0604,61.740,2959.5,-33.85116,-70.44129
149.0,2.0580,61.780,2958.7,-33.85197,-70.44206
149.1,2.0513,61.840,2954.1,-33.85293,-70.44272
149.2,2.0412,61.880,2944.9,-33.85374,-70.44350
149.3,2.0470,61.940,2953.8,-33.85470,-70.44417
149.4,2.0743,55.220,2686.1,-33.80327,-70.48241
149.5,2.0947,55.220,2705.8,-33.80371,-70.48331
149.6,2.1051,55.280,2718.5,-33.80462,-70.48388
149.7,2.1010,63.140,3066.7,-33.86599,-70.44161
149.8,2.0970,63.100,3060.4,-33.86618,-70.44285
149.9,2.0982,55.640,2727.8,-33.80873,-70.48462
150.0,2.0858,55.680,2717.5,-33.80948,-70.48531
150.1,2.0731,55.680,2705.1,-33.80992,-70.48622
150.2,2.0531,63.320,3021.8,-33.86989,-70.44579
150.3,2.0373,63.340,3005.2,-33.87054,-70.44672
150.4,2.0489,56.020,2696.3,-33.81388,-70.48713
150.5,2.0215,56.160,2675.5,-33.81541,-70.48730
150.6,2.0040,63.460,2973.6,-33.87296,-70.44920
150.7,2.0060,63.600,2981.9,-33.87455,-70.44949
150.8,2.0029,63.700,2982.8,-33.87582,-70.45001
150.9,2.0281,64.160,3031.2,-33.87992,-70.44862
151.0,2.0289,64.420,3043.6,-33.88245,-70.44831
151.1,2.0230,64.440,3037.8,-33.88310,-70.44926
151.2,1.9937,64.420,3003.9,-33.88344,-70.45043
151.3,1.9685,64.380,2973.9,-33.88361,-70.45171
151.4,1.9620,59.700,2766.4,-33.84720,-70.47718
151.5,1.9480,60.140,2770.3,-33.85112,-70.47589
151.6,1.9627,60.240,2790.1,-33.85236,-70.47637
151.7,1.9590,60.700,2805.7,-33.85645,-70.47499
151.8,1.9619,61.380,2837.7,-33.86229,-70.47250
151.9,1.9876,61.340,2863.7,-33.86243,-70.47373
152.0,1.9785,61.400,2856.5,-33.86336,-70.47444
152.1,1.9718,61.620,2858.7,-33.86556,-70.47434
152.2,1.9277,61.680,2813.7,-33.86649,-70.47507
152.3,1.8985,60.960,2752.3,-33.86122,-70.47974
152.4,1.8781,62.060,2775.8,-33.87042,-70.47521
152.5,1.8732,62.060,2770.5,-33.87088,-70.47625
152.6,1.8550,57.280,2557.0,-33.83321,-70.50125
152.7,1.8667,57.320,2570.3,-33.83395,-70.50201
152.8,1.8628,57.340,2567.2,-33.83452,-70.50287
152.9,1.8083,57.460,2517.3,-33.83589,-70.50324
153.0,1.7636,60.760,2600.7,-33.86271,-70.48789
153.1,1.7536,60.700,2587.7,-33.86267,-70.48921
153.2,1.7442,60.620,2574.6,-33.86246,-70.49062
153.3,1.7374,60.420,2559.7,-33.86129,-70.49262
153.4,1.7555,60.240,2571.8,-33.86027,-70.49452
153.5,1.7619,60.260,2579.4,-33.86085,-70.49544
153.6,1.7175,60.240,2531.8,-33.86112,-70.49656
153.7,1.7004,60.200,2512.3,-33.86122,-70.49777
153.8,1.7125,60.200,2525.0,-33.86164,-70.49879
153.9,1.7295,60.220,2543.7,-33.86222,-70.49971
154.0,1.7536,60.260,2570.6,-33.86296,-70.50054
154.1,1.7567,60.220,2572.3,-33.86305,-70.50176
154.2,1.7448,60.160,2557.5,-33.86298,-70.50306
154.3,1.7181,59.840,2517.2,-33.86080,-70.50560
154.4,1.6705,60.300,2484.5,-33.86494,-70.50445
154.5,1.6630,60.440,2481.9,-33.86648,-70.50482
154.6,1.6333,59.340,2410.1,-33.85797,-70.51099
154.7,1.6473,59.300,2423.2,-33.85804,-70.51219
154.8,1.6704,59.260,2445.6,-33.85812,-70.51339
154.9,1.6679,59.060,2435.6,-33.85689,-70.51533
155.0,1.6432,59.020,2408.6,-33.85696,-70.51652
155.1,1.6136,58.920,2374.5,-33.85654,-70.51799
155.2,1.5652,58.940,2325.4,-33.85709,-70.51891
155.3,1.5145,58.920,2272.4,-33.85732,-70.52001
155.4,1.4994,70.420,2659.7,-33.95164,-70.46882
155.5,1.5036,70.340,2662.1,-33.95145,-70.47039
155.6,1.5198,70.300,2680.5,-33.95158,-70.47178
155.7,1.5435,70.300,2709.6,-33.95204,-70.47299
155.8,1.5763,70.240,2747.7,-33.95200,-70.47447
155.9,1.6048,70.240,2782.7,-33.95246,-70.47568
156.0,1.6190,70.200,2798.6,-33.95258,-70.47707
156.1,1.6068,70.120,2780.7,-33.95237,-70.47864
156.2,1.5734,70.120,2739.7,-33.95282,-70.47985
156.3,1.5514,70.160,2714.1,-33.95360,-70.48089
156.4,1.5449,70.160,2706.3,-33.95404,-70.48210
156.5,1.5332,70.160,2691.8,-33.95448,-70.48332
156.6,1.5233,70.140,2679.0,-33.95476,-70.48462
156.7,1.5206,70.100,2674.2,-33.95487,-70.48601
156.8,1.5312,69.940,2681.4,-33.95399,-70.48792
156.9,1.5483,69.880,2700.1,-33.95393,-70.48939
157.0,1.5575,69.880,2711.4,-33.95436,-70.49061
157.1,1.5659,69.840,2720.1,-33.95446,-70.49199
157.2,1.5721,69.800,2726.2,-33.95455,-70.49338
157.3,1.5660,69.800,2718.8,-33.95498,-70.49460
157.4,1.5584,69.680,2705.1,-33.95441,-70.49632
157.5,1.5561,69.600,2699.3,-33.95417,-70.49787
157.6,1.5619,69.580,2705.7,-33.95442,-70.49917
157.7,1.5511,69.600,2693.3,-33.95501,-70.50030
157.8,1.5191,69.740,2659.4,-33.95659,-70.50094
157.9,1.4986,69.900,2640.2,-33.95834,-70.50151
158.0,1.4919,69.920,2632.7,-33.95892,-70.50265
158.1,1.4701,69.900,2605.3,-33.95916,-70.50396
158.2,1.4511,69.880,2581.4,-33.95941,-70.50526
158.3,1.4652,43.340,1714.2,-33.73820,-70.61336
158.4,1.4890,43.360,1732.8,-33.73862,-70.61404
158.5,1.4749,43.360,1722.1,-33.73887,-70.61480
158.6,1.4461,43.360,1700.3,-33.73912,-70.61556
158.7,1.4209,43.380,1681.8,-33.73954,-70.61625
158.8,1.3862,43.200,1650.1,-33.73828,-70.61772
158.9,1.4148,43.140,1669.9,-33.73802,-70.61871
159.0,1.4329,43.080,1681.6,-33.73776,-70.61970
159.1,1.4398,43.020,1685.0,-33.73750,-70.62069
159.2,1.4298,42.920,1674.4,-33.73690,-70.62184
159.3,1.4304,42.900,1674.2,-33.73697,-70.62267
159.4,1.4240,42.840,1667.6,-33.73670,-70.62366
159.5,1.3868,42.780,1638.0,-33.73644,-70.62464
159.6,1.3595,69.400,2453.6,-33.96093,-70.52435
159.7,1.3324,69.620,2428.0,-33.96317,-70.52475
